"TILL_RECEIPT_NUMBER","sales","cost","quantity","CU_GENDER","CU_AGE_RANGE","CUSTOMER_TYPE","sausage","sweetgoods","housewares","sandwiches","health","beauty","servicemeat","bottles","pizza","bakeoff","magazines","cheese","cake"
187907.00,16.07,9.29,7,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
187917.00,14.17,9.00,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187924.00,10.60,8.72,8,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
187925.00,20.02,22.96,6,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.00,0.00,0.00
187932.00,35.29,16.56,10,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,6.00,0.00,0.00,0.00
187934.00,3.01,1.71,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187939.00,25.86,9.66,12,"F
","50-59","CUSTOMER",0.00,5.29,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
187940.00,94.19,67.54,25,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
187945.00,18.96,14.88,1,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187946.00,75.79,47.60,13,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
187947.00,83.83,51.36,36,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
187949.00,62.18,38.67,22,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
187950.00,67.46,93.46,13,"F
","50-59","CUSTOMER",5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187951.00,63.34,38.57,57,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.00
187952.00,89.75,49.44,36,"F
","30-39","CUSTOMER",9.83,0.00,0.00,0.00,9.99,0.00,0.00,0.80,7.99,0.00,0.00,0.00,0.00
187953.00,21.69,10.66,3,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187956.00,21.47,17.13,14,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00
187957.00,14.97,10.43,3,"F
","30-39","CUSTOMER",0.00,0.00,0.00,14.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187959.00,23.46,12.83,8,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,2.99,0.00,0.00,0.00
187964.00,34.82,25.53,14,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00
187966.00,69.91,49.55,23,"F
","40-49","CUSTOMER",5.96,5.99,0.00,0.00,0.00,0.00,3.58,0.75,0.00,0.00,0.00,0.00,0.00
187968.00,20.24,12.51,8,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00
187969.00,38.29,25.46,11,"F
","30-39","CUSTOMER",9.10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187970.00,58.78,25.34,8,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.99
187971.00,26.75,20.32,8,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187979.00,43.92,38.15,18,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
187983.00,4.00,1.20,2,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187987.00,245.84,166.92,45,"F
","Under 19","CUSTOMER",5.23,0.00,0.00,0.00,11.48,13.79,0.00,0.25,0.00,4.99,0.00,0.00,0.00
187988.00,43.58,37.30,9,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187993.00,198.82,108.45,39,"F
","50-59","CUSTOMER",0.00,14.47,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,12.00
187994.00,203.40,128.90,55,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,13.48,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.00
187996.00,36.43,34.59,8,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
187998.00,108.56,68.71,25,"F
","30-39","CUSTOMER",7.87,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188000.00,57.19,29.78,7,"M
","50-59","CUSTOMER",13.27,5.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188002.00,48.01,31.46,15,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188007.00,16.77,11.56,11,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
188010.00,70.69,44.58,25,"F
","30-39","CUSTOMER",0.00,5.49,0.00,0.00,0.00,0.00,0.00,0.60,0.00,4.99,0.00,0.00,0.00
188011.00,68.31,37.75,13,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188012.00,204.50,125.40,69,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.00
188015.00,12.48,9.60,2,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188017.00,48.48,34.53,11,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188021.00,56.30,48.74,11,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188022.00,139.02,99.25,33,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,12.99
188023.00,4.22,1.69,7,"F
","60+","CUSTOMER",0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188028.00,26.71,20.75,12,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188030.00,38.40,29.34,10,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188034.00,79.73,52.41,28,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00
188035.00,60.08,34.54,14,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
188036.00,215.56,154.88,53,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,7.49,0.00,0.00,1.55,12.99,5.49,0.00,0.00,0.00
188039.00,55.94,43.56,17,"F
","60+","CUSTOMER",5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,4.99,0.00,0.00,0.00
188040.00,35.97,24.51,8,"F
","20-29","CUSTOMER",0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188042.00,112.81,100.55,23,"F
","Under 19","CUSTOMER",0.00,1.50,0.00,0.00,54.98,0.00,0.00,0.00,0.00,11.97,0.00,0.00,0.00
188047.00,4.98,1.55,2,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188048.00,62.99,44.51,18,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,21.99,3.49,0.00,0.45,0.00,0.00,0.00,0.00,0.00
188049.00,46.17,37.12,11,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188050.00,31.35,27.20,13,"F
","40-49","CUSTOMER",11.77,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188052.00,9.00,6.32,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188056.00,54.86,30.06,11,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
188058.00,76.80,50.61,11,"M
","30-39","CUSTOMER",0.00,0.00,28.99,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188059.00,35.00,21.88,8,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,0.00,0.00,4.98
188060.00,16.57,7.74,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188063.00,111.76,67.76,39,"F
","40-49","CUSTOMER",0.00,0.00,0.00,4.99,7.98,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00
188064.00,34.95,14.42,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188065.00,121.46,82.18,24,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188066.00,103.34,69.42,26,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,9.83,0.00,0.00,0.00,0.00,0.00,0.00
188068.00,30.47,20.37,9,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
188069.00,80.15,102.41,21,"F
","40-49","CUSTOMER",0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188070.00,73.30,34.14,19,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,2.49
188071.00,57.54,32.71,20,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,13.99
188074.00,109.55,63.99,42,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,10.47,1.00,0.00,0.00,0.00,0.00,0.00
188075.00,76.16,55.46,21,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188080.00,245.07,188.15,64,"M
","30-39","CUSTOMER",7.27,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00
188081.00,2.15,1.51,1,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188082.00,109.12,101.34,33,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00
188083.00,49.89,44.15,14,"M
","50-59","CUSTOMER",0.00,4.29,2.99,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188084.00,14.91,13.62,9,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
188086.00,67.98,45.80,12,"F
","30-39","CUSTOMER",7.87,5.99,0.00,0.00,16.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188088.00,85.25,63.40,22,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
188093.00,48.86,49.83,4,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188094.00,18.88,12.75,8,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188098.00,40.70,30.96,8,"F
","20-29","CUSTOMER",0.00,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188101.00,21.90,16.62,16,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
188103.00,120.68,153.45,23,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,22.99,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188105.00,169.53,118.25,39,"F
","40-49","CUSTOMER",6.49,0.00,0.00,0.00,0.00,4.49,0.00,4.35,12.99,5.49,0.00,0.00,0.00
188107.00,87.38,78.41,35,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.00,0.00,0.00,0.00
188109.00,193.03,122.52,62,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00
188115.00,231.32,135.22,59,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00
188116.00,220.75,110.57,32,"F
","30-39","CUSTOMER",0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
188117.00,58.97,42.13,13,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.97,0.00,0.00
188118.00,107.66,71.50,22,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188119.00,43.45,50.46,14,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,7.99,0.00,0.00,6.95,0.00
188123.00,43.95,15.79,12,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
188129.00,22.19,18.88,11,"F
","30-39","CUSTOMER",6.85,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00
188131.00,53.24,40.51,11,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.49,0.00
188132.00,23.82,19.42,8,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188134.00,7.14,4.24,6,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188137.00,67.03,71.31,21,"F
","30-39","CUSTOMER",0.00,0.00,2.49,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
188138.00,36.61,24.94,9,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188139.00,131.18,127.07,34,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188145.00,17.65,11.77,6,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188146.00,16.28,12.45,2,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,16.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188147.00,43.74,26.27,6,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.99,0.00,0.00,0.00,0.00
188152.00,53.09,33.08,13,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188154.00,7.98,6.46,2,"F
","40-49","CUSTOMER",0.00,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188156.00,6.54,5.84,2,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188159.00,30.57,15.02,11,"F
","30-39","CUSTOMER",0.00,9.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188160.00,17.93,5.92,14,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,12.00
188162.00,6.89,5.38,7,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188163.00,33.25,31.92,3,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188165.00,87.61,63.47,33,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,0.00,0.00,0.00,0.00,0.00
188170.00,20.55,16.32,11,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00
188171.00,21.96,12.44,4,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188172.00,141.51,88.16,24,"M
","40-49","CUSTOMER",7.57,0.00,19.99,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188173.00,101.05,69.29,29,"F
","50-59","CUSTOMER",0.00,10.98,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00
188174.00,16.48,9.47,2,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.00,0.00
188177.00,177.03,144.12,55,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,0.00,0.00,0.00,0.00,0.00
188183.00,42.37,24.69,14,"F
","50-59","CUSTOMER",0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
188185.00,8.47,4.22,3,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188186.00,72.68,40.69,20,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188187.00,15.18,13.25,7,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188189.00,42.54,30.33,12,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188190.00,6.34,5.00,2,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188191.00,3.58,1.38,2,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188192.00,21.01,20.45,8,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,14.99,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188194.00,47.11,35.99,17,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00
188195.00,63.14,46.60,12,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00
188196.00,59.91,48.69,22,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00
188200.00,26.56,16.72,10,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
188201.00,17.29,14.38,6,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
188206.00,12.44,7.95,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,7.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188207.00,13.71,8.44,8,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188208.00,73.12,45.83,20,"F
","30-39","CUSTOMER",0.00,1.00,0.00,0.00,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188214.00,139.81,85.74,42,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,16.28,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00
188215.00,22.89,15.20,10,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188216.00,5.86,6.28,15,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
188219.00,43.23,29.77,15,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188223.00,229.30,161.28,57,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,10.75,1.70,0.00,9.99,0.00,0.00,0.00
188225.00,110.40,71.59,28,"F
","50-59","CUSTOMER",0.00,10.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188226.00,98.82,69.61,39,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,9.99,2.29,0.00,0.00
188227.00,14.27,3.64,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188230.00,135.14,121.08,45,"M
","40-49","CUSTOMER",6.76,0.00,0.00,0.00,1.59,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
188236.00,49.96,35.81,26,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
188238.00,15.69,7.14,3,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188240.00,118.86,109.56,22,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,3.55,0.50,0.00,0.00,5.99,0.00,0.00
188243.00,13.71,10.99,8,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,2.99,0.00,0.00,0.00
188252.00,18.97,10.75,3,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188255.00,48.93,21.15,10,"F
","30-39","CUSTOMER",0.00,4.99,0.00,0.00,10.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188256.00,68.11,32.62,16,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00
188257.00,73.11,52.28,16,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,21.39,2.49
188264.00,19.26,17.24,9,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
188268.00,89.40,83.64,31,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00
188270.00,54.58,30.75,16,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,14.98,0.00,0.00,0.00
188271.00,16.35,13.30,9,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188279.00,16.13,11.58,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,0.00,0.00,0.00
188280.00,27.03,8.84,13,"F
","50-59","CUSTOMER",0.00,9.98,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
188281.00,15.98,7.65,6,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
188282.00,23.09,14.24,6,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,9.99,0.00,0.00,0.00
188284.00,37.76,24.32,7,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188285.00,5.99,4.79,1,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.99,0.00,0.00
188286.00,68.08,24.44,14,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,3.99,0.00,5.49,0.00
188293.00,61.11,86.57,12,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
188294.00,53.75,34.96,11,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188295.00,21.69,13.43,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188297.00,111.57,85.55,41,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,12.99,0.00
188298.00,34.91,30.98,17,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
188308.00,54.05,28.94,10,"F
","Under 19","CUSTOMER",0.00,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.49,0.00,0.00,0.00
188312.00,89.18,57.52,24,"M
","20-29","CUSTOMER",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,0.00,0.00,0.00
